DateTime,NO2(GT),PT08.S4(NO2),T,RH,AH,IsolationForest_Anomaly,LOF_Anomaly,Consensus_Anomaly,Hour,DayOfWeek,Month,IsWeekend,Season,Pollution_Spike
2004-12-30 02:00:00,101.30927835051548,878.0,9.4,45.4,0.5355,False,False,False,2,3,12,False,1,False
2004-12-30 03:00:00,101.30927835051548,853.0,9.3,44.0,0.5153,False,False,False,3,3,12,False,1,False
2004-12-30 04:00:00,101.30927835051548,828.0,8.8,45.2,0.5134,False,False,False,4,3,12,False,1,False
2004-12-30 05:00:00,101.30927835051548,829.0,8.7,45.6,0.5128,False,False,False,5,3,12,False,1,False
2004-12-30 06:00:00,101.30927835051548,810.0,8.5,44.8,0.498,False,False,False,6,3,12,False,1,False
2004-12-31 19:00:00,105.69072164948452,906.0,9.3,33.6,0.3958,False,False,False,19,4,12,False,1,False
2004-12-31 20:00:00,105.74226804123712,909.0,9.6,32.3,0.3871,False,False,False,20,4,12,False,1,False
2004-12-31 21:00:00,105.79381443298968,895.0,9.1,32.5,0.3766,False,False,False,21,4,12,False,1,False
2004-12-31 22:00:00,105.84536082474229,936.0,9.1,37.2,0.431,False,False,False,22,4,12,False,1,False
2004-12-31 23:00:00,105.89690721649484,899.0,7.8,38.4,0.4085,False,False,False,23,4,12,False,1,False
2005-01-01 00:00:00,105.94845360824742,898.0,8.2,40.1,0.4375,False,False,False,0,5,1,True,1,False
2005-01-01 01:00:00,106.0,1024.0,5.3,50.7,0.4564,False,False,False,1,5,1,True,1,False
2005-01-01 02:00:00,129.0,1002.0,5.9,50.0,0.4689,False,False,False,2,5,1,True,1,False
2005-01-01 03:00:00,127.5,1001.0,4.9,53.9,0.4693,False,False,False,3,5,1,True,1,False
2005-01-01 04:00:00,126.0,967.0,4.3,55.3,0.465,False,False,False,4,5,1,True,1,False
2005-01-01 05:00:00,106.0,942.0,4.2,57.1,0.4759,False,False,False,5,5,1,True,1,False
2005-01-01 06:00:00,99.0,954.0,3.5,58.3,0.4636,False,False,False,6,5,1,True,1,False
2005-01-01 07:00:00,97.0,945.0,3.0,60.7,0.4667,False,False,False,7,5,1,True,1,False
2005-01-01 08:00:00,94.0,905.0,2.6,63.2,0.4721,False,False,False,8,5,1,True,1,False
2005-01-01 09:00:00,86.0,897.0,3.9,59.0,0.4807,False,False,False,9,5,1,True,1,False
2005-01-01 10:00:00,97.0,968.0,4.7,57.2,0.4932,False,False,False,10,5,1,True,1,False
2005-01-01 11:00:00,113.0,992.0,6.8,48.6,0.4822,False,False,False,11,5,1,True,1,False
2005-01-01 12:00:00,125.0,1080.0,8.6,43.6,0.4887,False,False,False,12,5,1,True,1,False
2005-01-01 13:00:00,147.0,1072.0,9.5,41.2,0.4908,False,False,False,13,5,1,True,1,False
2005-01-01 14:00:00,153.0,1075.0,10.9,35.9,0.468,False,False,False,14,5,1,True,1,False
2005-01-01 15:00:00,147.0,1049.0,12.5,32.3,0.467,False,False,False,15,5,1,True,1,False
2005-01-01 16:00:00,139.0,1051.0,12.8,32.6,0.4814,False,False,False,16,5,1,True,1,False
2005-01-01 17:00:00,165.0,1192.0,10.9,39.7,0.5166,False,False,False,17,5,1,True,1,False
2005-01-01 18:00:00,191.0,1344.0,9.0,51.8,0.5961,False,False,False,18,5,1,True,1,False
2005-01-01 19:00:00,172.0,1188.0,8.1,54.1,0.5882,False,False,False,19,5,1,True,1,False
2005-01-01 20:00:00,151.0,1072.0,7.8,54.6,0.5786,False,False,False,20,5,1,True,1,False
2005-01-01 21:00:00,137.0,1104.0,6.2,59.6,0.5698,False,False,False,21,5,1,True,1,False
2005-01-01 22:00:00,130.0,1058.0,5.7,59.9,0.5523,False,False,False,22,5,1,True,1,False
2005-01-01 23:00:00,115.0,1003.0,5.6,59.7,0.5463,False,False,False,23,5,1,True,1,False
2005-01-02 00:00:00,112.0,1012.0,4.7,62.9,0.5424,False,False,False,0,6,1,True,1,False
2005-01-02 01:00:00,105.0,972.0,4.5,63.5,0.5411,False,False,False,1,6,1,True,1,False
2005-01-02 02:00:00,96.0,963.0,4.5,63.6,0.5414,False,False,False,2,6,1,True,1,False
2005-01-02 03:00:00,91.5,1004.0,3.1,70.0,0.5388,False,False,False,3,6,1,True,1,False
2005-01-02 04:00:00,87.0,974.0,3.2,68.3,0.531,False,False,False,4,6,1,True,1,False
2005-01-02 05:00:00,75.0,943.0,3.1,69.2,0.5337,False,False,False,5,6,1,True,1,False
2005-01-02 06:00:00,82.0,934.0,2.4,71.9,0.5288,False,False,False,6,6,1,True,1,False
2005-01-02 07:00:00,83.0,941.0,3.1,68.7,0.5317,False,False,False,7,6,1,True,1,False
2005-01-02 08:00:00,88.0,981.0,2.1,73.1,0.5289,False,False,False,8,6,1,True,1,False
2005-01-02 09:00:00,106.0,1003.0,3.3,68.2,0.5346,False,False,False,9,6,1,True,1,False
2005-01-02 10:00:00,112.0,1044.0,4.1,65.8,0.5451,False,False,False,10,6,1,True,1,False
2005-01-02 11:00:00,141.0,1092.0,6.6,56.6,0.5528,False,False,False,11,6,1,True,1,False
2005-01-02 12:00:00,148.0,1058.0,8.0,51.2,0.5516,False,False,False,12,6,1,True,1,False
2005-01-02 13:00:00,171.0,1138.0,10.3,44.9,0.5612,False,False,False,13,6,1,True,1,False
2005-01-02 14:00:00,160.0,1087.0,12.3,41.7,0.5961,False,False,False,14,6,1,True,1,False
2005-01-02 15:00:00,137.0,1071.0,13.5,41.3,0.6342,False,False,False,15,6,1,True,1,False
2005-01-02 16:00:00,167.0,1249.0,13.4,43.1,0.66,False,False,False,16,6,1,True,1,False
2005-01-02 17:00:00,164.0,1182.0,9.9,53.3,0.6504,False,False,False,17,6,1,True,1,False
2005-01-02 18:00:00,166.0,1171.0,8.9,54.6,0.6226,False,False,False,18,6,1,True,1,False
2005-01-02 19:00:00,167.0,1217.0,8.9,54.8,0.6244,False,False,False,19,6,1,True,1,False
2005-01-02 20:00:00,174.0,1290.0,8.3,58.2,0.6391,False,False,False,20,6,1,True,1,False
2005-01-02 21:00:00,160.0,1287.7358490566037,8.322641509433963,58.41320754716981,0.6426283018867924,False,False,False,21,6,1,True,1,False
2005-01-02 22:00:00,169.0,1285.4716981132076,8.345283018867924,58.62641509433963,0.6461566037735849,False,False,False,22,6,1,True,1,False
2005-01-02 23:00:00,162.0,1283.2075471698113,8.367924528301888,58.83962264150944,0.6496849056603774,False,False,False,23,6,1,True,1,False
2005-01-03 00:00:00,149.0,1280.9433962264152,8.39056603773585,59.052830188679245,0.6532132075471698,False,False,False,0,0,1,False,1,False
2005-01-03 01:00:00,158.0,1278.6792452830189,8.413207547169812,59.26603773584906,0.6567415094339623,False,False,False,1,0,1,False,1,False
2005-01-03 02:00:00,143.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,2,0,1,False,1,False
2005-01-03 03:00:00,132.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,3,0,1,False,1,False
2005-01-03 04:00:00,121.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,4,0,1,False,1,False
2005-01-03 05:00:00,92.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,5,0,1,False,1,False
2005-01-03 06:00:00,102.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,6,0,1,False,1,False
2005-01-03 07:00:00,121.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,7,0,1,False,1,False
2005-01-03 08:00:00,164.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,8,0,1,False,1,False
2005-01-03 09:00:00,175.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,9,0,1,False,1,False
2005-01-03 10:00:00,130.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,10,0,1,False,1,False
2005-01-03 11:00:00,117.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,11,0,1,False,1,False
2005-01-03 12:00:00,115.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,12,0,1,False,1,False
2005-01-03 13:00:00,106.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,13,0,1,False,1,False
2005-01-03 14:00:00,102.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,14,0,1,False,1,False
2005-01-03 15:00:00,122.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,15,0,1,False,1,False
2005-01-03 16:00:00,138.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,16,0,1,False,1,False
2005-01-03 17:00:00,162.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,17,0,1,False,1,False
2005-01-03 18:00:00,177.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,18,0,1,False,1,False
2005-01-03 19:00:00,190.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,19,0,1,False,1,False
2005-01-03 20:00:00,182.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,20,0,1,False,1,False
2005-01-03 21:00:00,163.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,21,0,1,False,1,False
2005-01-03 22:00:00,135.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,22,0,1,False,1,False
2005-01-03 23:00:00,130.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,23,0,1,False,1,False
2005-01-04 00:00:00,117.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,0,1,1,False,1,False
2005-01-04 01:00:00,104.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,1,1,1,False,1,False
2005-01-04 02:00:00,97.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,2,1,1,False,1,False
2005-01-04 03:00:00,84.5,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,3,1,1,False,1,False
2005-01-04 04:00:00,72.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,4,1,1,False,1,False
2005-01-04 05:00:00,71.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,5,1,1,False,1,False
2005-01-04 06:00:00,94.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,6,1,1,False,1,False
2005-01-04 07:00:00,118.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,7,1,1,False,1,False
2005-01-04 08:00:00,174.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,8,1,1,False,1,False
2005-01-04 09:00:00,170.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,9,1,1,False,1,False
2005-01-04 10:00:00,171.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,10,1,1,False,1,False
2005-01-04 11:00:00,196.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,11,1,1,False,1,False
2005-01-04 12:00:00,191.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,12,1,1,False,1,False
2005-01-04 13:00:00,165.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,13,1,1,False,1,False
2005-01-04 14:00:00,148.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,14,1,1,False,1,False
2005-01-04 15:00:00,172.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,15,1,1,False,1,False
2005-01-04 16:00:00,165.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,16,1,1,False,1,False
2005-01-04 17:00:00,184.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,17,1,1,False,1,False
2005-01-04 18:00:00,173.0,1276.4150943396226,8.435849056603773,59.47924528301887,0.6602698113207547,False,False,False,18,1,1,False,1,False
2005-01-04 19:00:00,174.0,1183.5849056603774,9.364150943396227,68.22075471698113,0.8049301886792453,False,False,False,19,1,1,False,1,False
2005-01-04 20:00:00,181.0,1181.3207547169811,9.38679245283019,68.43396226415095,0.8084584905660377,False,False,False,20,1,1,False,1,False
2005-01-04 21:00:00,166.0,1179.0566037735848,9.409433962264153,68.64716981132075,0.8119867924528301,False,False,False,21,1,1,False,1,False
2005-01-04 22:00:00,150.0,1176.7924528301887,9.432075471698113,68.86037735849057,0.8155150943396225,False,False,False,22,1,1,False,1,False
2005-01-04 23:00:00,131.0,1174.5283018867924,9.454716981132076,69.07358490566038,0.819043396226415,False,False,False,23,1,1,False,1,False
2005-01-05 00:00:00,129.0,1172.2641509433963,9.477358490566038,69.28679245283018,0.8225716981132075,False,False,False,0,2,1,False,1,False
2005-01-05 01:00:00,120.0,1170.0,9.5,69.5,0.8261,False,False,False,1,2,1,False,1,False
2005-01-05 02:00:00,119.0,1261.0,9.1,70.9,0.8176,False,False,False,2,2,1,False,1,False
2005-01-05 03:00:00,115.0,1219.0,8.1,72.1,0.7798,False,False,False,3,2,1,False,1,False
2005-01-05 04:00:00,111.0,1186.0,7.9,72.1,0.7679,False,False,False,4,2,1,False,1,False
2005-01-05 05:00:00,109.0,1169.0,7.6,72.7,0.7598,False,False,False,5,2,1,False,1,False
2005-01-05 06:00:00,110.0,1194.0,7.5,71.7,0.7439,False,False,False,6,2,1,False,1,False
2005-01-05 07:00:00,126.0,1275.0,7.9,70.6,0.7562,False,False,False,7,2,1,False,1,False
2005-01-05 08:00:00,148.0,1475.0,8.6,69.0,0.7732,False,False,False,8,2,1,False,1,False
2005-01-05 09:00:00,162.0,1672.0,9.1,67.5,0.7831,False,False,False,9,2,1,False,1,False
2005-01-05 10:00:00,173.0,1567.0,9.8,65.8,0.7967,False,False,False,10,2,1,False,1,False
2005-01-05 11:00:00,198.0,1643.0,11.2,61.9,0.8226,False,False,False,11,2,1,False,1,True
2005-01-05 12:00:00,219.0,1741.0,12.8,60.1,0.882,False,False,False,12,2,1,False,1,True
2005-01-05 13:00:00,206.0,1790.0,13.4,62.4,0.9513,False,False,False,13,2,1,False,1,True
2005-01-05 14:00:00,155.0,1479.0,14.3,61.2,0.9941,False,False,False,14,2,1,False,1,False
2005-01-05 15:00:00,150.0,1492.0,14.6,59.6,0.9824,False,False,False,15,2,1,False,1,False
2005-01-05 16:00:00,148.0,1483.0,14.2,60.0,0.9684,False,False,False,16,2,1,False,1,False
2005-01-05 17:00:00,158.0,1481.0,13.8,62.6,0.9862,False,False,False,17,2,1,False,1,False
2005-01-05 18:00:00,152.0,1504.0,13.6,64.0,0.9891,False,False,False,18,2,1,False,1,False
2005-01-05 19:00:00,148.0,1525.0,13.4,64.5,0.9865,False,False,False,19,2,1,False,1,False
2005-01-05 20:00:00,147.0,1523.0,13.5,64.7,0.9971,False,False,False,20,2,1,False,1,False
2005-01-05 21:00:00,144.0,1404.0,13.4,65.3,0.9967,False,False,False,21,2,1,False,1,False
2005-01-05 22:00:00,144.0,1334.0,13.2,64.5,0.9732,False,False,False,22,2,1,False,1,False
2005-01-05 23:00:00,126.0,1200.0,13.2,62.3,0.9392,False,False,False,23,2,1,False,1,False
2005-01-06 00:00:00,115.0,1187.0,12.5,63.7,0.9196,False,False,False,0,3,1,False,1,False
2005-01-06 01:00:00,116.0,1184.0,12.3,64.6,0.9229,False,False,False,1,3,1,False,1,False
2005-01-06 02:00:00,112.0,1188.0,12.5,63.8,0.9244,False,False,False,2,3,1,False,1,False
2005-01-06 03:00:00,89.5,1125.0,12.6,62.7,0.9121,False,False,False,3,3,1,False,1,False
2005-01-06 04:00:00,67.0,1093.0,12.0,64.6,0.906,False,False,False,4,3,1,False,1,False
2005-01-06 05:00:00,67.0,1120.0,10.7,69.5,0.8919,False,False,False,5,3,1,False,1,False
2005-01-06 06:00:00,72.0,1054.0,12.4,62.6,0.8994,False,False,False,6,3,1,False,1,False
2005-01-06 07:00:00,69.0,1114.0,12.3,62.7,0.8947,False,False,False,7,3,1,False,1,False
2005-01-06 08:00:00,107.0,1147.0,11.4,66.6,0.8948,False,False,False,8,3,1,False,1,False
2005-01-06 09:00:00,117.0,1247.0,11.1,70.2,0.9276,False,False,False,9,3,1,False,1,False
2005-01-06 10:00:00,115.0,1225.0,13.4,61.0,0.9348,False,False,False,10,3,1,False,1,False
2005-01-06 11:00:00,120.0,1223.0,15.9,52.2,0.9377,False,False,False,11,3,1,False,1,False
2005-01-06 12:00:00,128.0,1233.0,15.6,54.0,0.9515,False,False,False,12,3,1,False,1,False
2005-01-06 13:00:00,138.0,1310.0,16.3,51.5,0.9462,False,False,False,13,3,1,False,1,False
2005-01-06 14:00:00,127.0,1238.0,16.5,50.8,0.9442,False,False,False,14,3,1,False,1,False
2005-01-06 15:00:00,111.0,1259.0,16.3,51.9,0.9535,False,False,False,15,3,1,False,1,False
2005-01-06 16:00:00,122.0,1312.0,16.2,53.0,0.9687,False,False,False,16,3,1,False,1,False
2005-01-06 17:00:00,134.0,1288.0,15.6,54.8,0.966,False,False,False,17,3,1,False,1,False
2005-01-06 18:00:00,153.0,1323.0,14.5,57.5,0.944,False,False,False,18,3,1,False,1,False
2005-01-06 19:00:00,169.0,1419.0,14.0,60.1,0.9566,False,False,False,19,3,1,False,1,False
2005-01-06 20:00:00,162.0,1394.0,13.5,63.0,0.9686,False,False,False,20,3,1,False,1,False
2005-01-06 21:00:00,152.0,1295.0,12.6,65.4,0.9529,False,False,False,21,3,1,False,1,False
2005-01-06 22:00:00,127.0,1252.0,12.0,67.5,0.9413,False,False,False,22,3,1,False,1,False
2005-01-06 23:00:00,112.0,1207.0,10.5,72.0,0.912,False,False,False,23,3,1,False,1,False
2005-01-07 00:00:00,98.0,1130.0,10.0,70.9,0.8706,False,False,False,0,4,1,False,1,False
2005-01-07 01:00:00,89.0,1109.0,9.8,70.7,0.8571,False,False,False,1,4,1,False,1,False
2005-01-07 02:00:00,82.0,1100.0,8.0,75.0,0.8098,False,False,False,2,4,1,False,1,False
2005-01-07 03:00:00,79.5,1077.0,7.9,75.1,0.805,False,False,False,3,4,1,False,1,False
2005-01-07 04:00:00,77.0,1039.0,7.0,77.3,0.7782,False,False,False,4,4,1,False,1,False
2005-01-07 05:00:00,55.0,999.0,7.2,74.4,0.7581,False,False,False,5,4,1,False,1,False
2005-01-07 06:00:00,63.0,993.0,6.7,75.0,0.7418,False,False,False,6,4,1,False,1,False
2005-01-07 07:00:00,69.0,1059.0,6.4,76.3,0.7389,False,False,False,7,4,1,False,1,False
2005-01-07 08:00:00,99.0,1218.0,6.0,78.5,0.7377,False,False,False,8,4,1,False,1,False
2005-01-07 09:00:00,125.0,1464.0,6.3,77.4,0.7452,False,False,False,9,4,1,False,1,False
2005-01-07 10:00:00,123.0,1253.0,7.7,73.8,0.7769,False,False,False,10,4,1,False,1,False
2005-01-07 11:00:00,128.0,1306.0,10.2,61.5,0.7638,False,False,False,11,4,1,False,1,False
2005-01-07 12:00:00,149.0,1298.0,11.3,58.1,0.7743,False,False,False,12,4,1,False,1,False
2005-01-07 13:00:00,137.0,1351.0,10.6,62.3,0.7981,False,False,False,13,4,1,False,1,False
2005-01-07 14:00:00,147.0,1402.0,11.1,62.0,0.8199,False,False,False,14,4,1,False,1,False
2005-01-07 15:00:00,168.0,1454.0,12.6,57.7,0.8387,False,False,False,15,4,1,False,1,False
2005-01-07 16:00:00,180.0,1513.0,13.3,56.2,0.8548,False,False,False,16,4,1,False,1,False
2005-01-07 17:00:00,170.0,1501.0,11.2,65.3,0.8639,False,False,False,17,4,1,False,1,False
2005-01-07 18:00:00,180.0,1638.0,8.8,74.6,0.8434,False,False,False,18,4,1,False,1,False
2005-01-07 19:00:00,178.0,1652.0,7.2,78.5,0.803,False,False,False,19,4,1,False,1,False
2005-01-07 20:00:00,159.0,1589.0,6.5,80.0,0.7789,False,False,False,20,4,1,False,1,False
2005-01-07 21:00:00,156.0,1487.0,5.8,83.8,0.7768,False,False,False,21,4,1,False,1,False
2005-01-07 22:00:00,146.0,1407.0,5.5,83.5,0.7619,False,False,False,22,4,1,False,1,False
2005-01-07 23:00:00,132.0,1296.0,5.8,81.3,0.7568,False,False,False,23,4,1,False,1,False
2005-01-08 00:00:00,137.0,1329.0,5.4,82.6,0.7495,False,False,False,0,5,1,True,1,False
2005-01-08 01:00:00,114.0,1125.0,6.4,76.3,0.7369,False,False,False,1,5,1,True,1,False
2005-01-08 02:00:00,95.0,1069.0,7.0,73.6,0.7417,False,False,False,2,5,1,True,1,False
2005-01-08 03:00:00,91.5,1049.0,7.2,72.3,0.7392,False,False,False,3,5,1,True,1,False
2005-01-08 04:00:00,88.0,1032.0,7.9,69.3,0.7413,False,False,False,4,5,1,True,1,False
2005-01-08 05:00:00,94.0,1029.0,7.4,71.7,0.7434,False,False,False,5,5,1,True,1,False
2005-01-08 06:00:00,97.0,1056.0,7.7,71.9,0.7575,False,False,False,6,5,1,True,1,False
2005-01-08 07:00:00,93.0,1069.0,8.1,68.0,0.7396,False,False,False,7,5,1,True,1,False
2005-01-08 08:00:00,113.0,1273.0,6.7,77.1,0.7597,False,False,False,8,5,1,True,1,False
2005-01-08 09:00:00,126.0,1403.0,6.8,77.9,0.7756,False,False,False,9,5,1,True,1,False
2005-01-08 10:00:00,133.0,1311.0,8.9,66.7,0.7634,False,False,False,10,5,1,True,1,False
2005-01-08 11:00:00,141.0,1251.0,11.6,54.1,0.7387,False,False,False,11,5,1,True,1,False
2005-01-08 12:00:00,139.0,1301.0,13.5,49.4,0.7598,False,False,False,12,5,1,True,1,False
2005-01-08 13:00:00,147.0,1393.0,13.8,50.9,0.796,False,False,False,13,5,1,True,1,False
2005-01-08 14:00:00,175.0,1430.0,13.4,55.9,0.8588,False,False,False,14,5,1,True,1,False
2005-01-08 15:00:00,180.0,1377.0,12.9,59.0,0.8736,False,False,False,15,5,1,True,1,False
2005-01-08 16:00:00,194.0,1578.0,13.3,59.0,0.8945,False,False,False,16,5,1,True,1,False
2005-01-08 17:00:00,192.0,1541.0,13.0,61.9,0.9224,False,False,False,17,5,1,True,1,False
2005-01-08 18:00:00,188.0,1511.0,12.5,63.6,0.9193,False,False,False,18,5,1,True,1,False
2005-01-08 19:00:00,179.0,1549.0,12.2,65.8,0.931,False,False,False,19,5,1,True,1,False
2005-01-08 20:00:00,196.0,1701.0,12.6,65.2,0.9474,False,False,False,20,5,1,True,1,False
2005-01-08 21:00:00,169.0,1429.0,13.3,63.6,0.9681,False,False,False,21,5,1,True,1,False
2005-01-08 22:00:00,151.0,1307.0,13.5,62.6,0.9644,False,False,False,22,5,1,True,1,False
2005-01-08 23:00:00,123.0,1204.0,14.1,59.6,0.9563,False,False,False,23,5,1,True,1,False
2005-01-09 00:00:00,127.0,1222.0,14.0,61.4,0.9773,False,False,False,0,6,1,True,1,False
2005-01-09 01:00:00,127.0,1206.0,13.5,63.4,0.9755,False,False,False,1,6,1,True,1,False
2005-01-09 02:00:00,118.0,1216.0,13.2,64.2,0.9706,False,False,False,2,6,1,True,1,False
2005-01-09 03:00:00,86.5,1137.0,13.6,62.2,0.9643,False,False,False,3,6,1,True,1,False
2005-01-09 04:00:00,55.0,1094.0,13.7,61.1,0.9537,False,False,False,4,6,1,True,1,False
2005-01-09 05:00:00,44.0,1082.0,13.5,63.8,0.9801,False,False,False,5,6,1,True,1,False
2005-01-09 06:00:00,46.0,1094.0,12.5,67.3,0.9743,False,False,False,6,6,1,True,1,False
2005-01-09 07:00:00,46.0,1080.0,13.2,64.2,0.9664,False,False,False,7,6,1,True,1,False
2005-01-09 08:00:00,61.0,1090.0,13.1,63.4,0.9535,False,False,False,8,6,1,True,1,False
2005-01-09 09:00:00,60.0,1074.0,13.8,60.5,0.9526,False,False,False,9,6,1,True,1,False
2005-01-09 10:00:00,71.0,1144.0,13.7,60.4,0.939,False,False,False,10,6,1,True,1,False
2005-01-09 11:00:00,111.0,1235.0,14.0,59.7,0.9495,False,False,False,11,6,1,True,1,False
2005-01-09 12:00:00,127.0,1313.0,15.0,56.2,0.9539,False,False,False,12,6,1,True,1,False
2005-01-09 13:00:00,128.0,1311.0,16.9,50.9,0.9714,False,False,False,13,6,1,True,1,False
2005-01-09 14:00:00,142.0,1479.0,16.6,52.4,0.981,False,False,False,14,6,1,True,1,False
2005-01-09 15:00:00,145.0,1669.0,16.4,53.2,0.9826,False,False,False,15,6,1,True,1,False
2005-01-09 16:00:00,145.0,1324.0,16.1,52.8,0.9579,False,False,False,16,6,1,True,1,False
2005-01-09 17:00:00,156.0,1327.0,15.7,54.4,0.9616,False,False,False,17,6,1,True,1,False
2005-01-09 18:00:00,154.0,1488.0,15.4,55.3,0.9616,False,False,False,18,6,1,True,1,False
2005-01-09 19:00:00,165.0,1334.0,15.2,54.7,0.9362,False,False,False,19,6,1,True,1,False
2005-01-09 20:00:00,153.0,1402.0,14.7,56.6,0.9392,False,False,False,20,6,1,True,1,False
2005-01-09 21:00:00,151.0,1348.0,14.4,58.2,0.9495,False,False,False,21,6,1,True,1,False
2005-01-09 22:00:00,131.0,1220.0,14.3,59.2,0.9608,False,False,False,22,6,1,True,1,False
2005-01-09 23:00:00,128.0,1297.0,14.0,60.4,0.9622,False,False,False,23,6,1,True,1,False
2005-01-10 00:00:00,137.0,1300.0,13.7,63.6,0.9912,False,False,False,0,0,1,False,1,False
2005-01-10 01:00:00,119.0,1319.0,13.1,68.7,1.0329,False,False,False,1,0,1,False,1,False
2005-01-10 02:00:00,96.0,1210.0,13.2,69.9,1.0526,False,False,False,2,0,1,False,1,False
2005-01-10 03:00:00,78.0,1147.0,12.8,71.2,1.0454,False,False,False,3,0,1,False,1,False
2005-01-10 04:00:00,60.0,1122.0,12.9,70.4,1.0444,False,False,False,4,0,1,False,1,False
2005-01-10 05:00:00,54.0,1138.0,12.4,72.5,1.0411,False,False,False,5,0,1,False,1,False
2005-01-10 06:00:00,66.0,1171.0,13.0,70.3,1.0502,False,False,False,6,0,1,False,1,False
2005-01-10 07:00:00,104.0,1336.0,12.3,73.3,1.0448,False,False,False,7,0,1,False,1,False
2005-01-10 08:00:00,137.0,1776.0,12.8,71.8,1.0551,False,False,False,8,0,1,False,1,False
2005-01-10 09:00:00,146.0,1804.0,13.1,70.2,1.0567,False,False,False,9,0,1,False,1,False
2005-01-10 10:00:00,136.0,1626.0,12.8,71.8,1.0551,False,False,False,10,0,1,False,1,False
2005-01-10 11:00:00,144.0,1598.0,13.1,70.3,1.0566,False,False,False,11,0,1,False,1,False
2005-01-10 12:00:00,133.0,1536.0,13.7,67.0,1.0446,False,False,False,12,0,1,False,1,False
2005-01-10 13:00:00,148.0,1744.0,14.0,65.4,1.0427,False,False,False,13,0,1,False,1,False
2005-01-10 14:00:00,155.0,1701.0,14.4,63.8,1.0421,False,False,False,14,0,1,False,1,False
2005-01-10 15:00:00,152.0,1721.0,14.1,65.9,1.0531,False,False,False,15,0,1,False,1,False
2005-01-10 16:00:00,145.0,1640.0,14.1,65.9,1.0552,False,False,False,16,0,1,False,1,False
2005-01-10 17:00:00,139.0,1629.0,14.1,66.0,1.0539,False,False,False,17,0,1,False,1,False
2005-01-10 18:00:00,134.0,1611.0,14.0,66.4,1.0536,False,False,False,18,0,1,False,1,False
2005-01-10 19:00:00,128.0,1593.0,13.8,66.4,1.0451,False,False,False,19,0,1,False,1,False
